Num_Acc,an,mois,jour,heure,dep,com,agg,int,lum,atm,catr,circ,plan,surf,situ,sexe,age,trajet,typevehicule1,typevehicule2,typevehicule3,equipement1,equipement2,equipement3,equipement_bool,grav_num
200800073554,2008,12,6,11,075,75115,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,31.0,4.0,1.0,,,2.0,,,True,1
200800073554,2008,12,6,11,075,75115,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,32.0,4.0,1.0,,,2.0,,,True,0
200800073577,2008,12,2,22,075,75112,2,2,5,1.0,4,1.0,1.0,1.0,1.0,1.0,42.0,9.0,7.0,,,2.0,,,True,1
200800073595,2008,12,2,14,075,75117,2,1,2,1.0,4,2.0,1.0,1.0,1.0,1.0,48.0,1.0,7.0,,,2.0,,,True,2
200800073604,2008,12,3,22,075,75109,2,2,5,1.0,4,1.0,1.0,1.0,1.0,1.0,28.0,5.0,7.0,,,2.0,,,True,1
200800073605,2008,12,3,21,075,75110,2,2,5,1.0,4,1.0,1.0,1.0,1.0,2.0,40.0,4.0,30.0,,,2.0,,,True,0
200800073607,2008,12,3,14,075,75111,2,1,1,1.0,4,2.0,1.0,1.0,5.0,2.0,24.0,1.0,2.0,,,2.0,,,True,1
200800073608,2008,12,3,23,075,75111,2,2,5,1.0,4,2.0,1.0,1.0,1.0,1.0,61.0,5.0,7.0,,,2.0,,,True,2
200800073622,2008,12,3,13,075,75119,2,1,5,9.0,4,2.0,2.0,7.0,4.0,1.0,34.0,1.0,30.0,,,2.0,,,True,1
200800073628,2008,12,4,16,075,75101,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,29.0,4.0,32.0,,,2.0,,,True,1
200800073666,2008,12,5,12,075,75120,2,3,1,1.0,4,2.0,1.0,1.0,1.0,2.0,37.0,5.0,31.0,,,2.0,,,True,0
200800073705,2008,12,7,10,075,75119,2,1,1,2.0,4,1.0,1.0,2.0,1.0,1.0,85.0,3.0,10.0,,,2.0,,,True,1
200800073719,2008,12,1,15,075,75112,2,1,1,8.0,4,2.0,1.0,1.0,5.0,2.0,44.0,5.0,16.0,,,2.0,,,True,1
200800073724,2008,12,1,12,075,75114,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,88.0,9.0,7.0,,,2.0,,,True,1
200800073729,2008,12,1,21,075,75117,2,2,5,2.0,4,1.0,3.0,1.0,1.0,1.0,48.0,9.0,7.0,,,2.0,,,True,1
200800073754,2008,12,3,18,075,75112,2,2,5,2.0,4,2.0,1.0,2.0,1.0,1.0,16.0,5.0,7.0,,,2.0,,,True,1
200800073770,2008,12,2,14,075,75102,2,4,1,1.0,4,1.0,1.0,1.0,1.0,2.0,56.0,1.0,10.0,,,2.0,,,True,1
200800073787,2008,12,4,17,075,75102,2,1,2,2.0,4,1.0,1.0,1.0,5.0,1.0,42.0,4.0,10.0,,,2.0,,,True,1
200800073795,2008,12,4,14,075,75111,2,5,1,2.0,4,1.0,1.0,2.0,1.0,2.0,40.0,1.0,7.0,,,2.0,,,True,1
200800073799,2008,12,4,18,075,75112,2,1,1,2.0,4,2.0,1.0,2.0,5.0,2.0,27.0,2.0,7.0,,,2.0,,,True,1
200800073826,2008,12,5,19,075,75108,2,1,5,1.0,4,2.0,1.0,2.0,1.0,2.0,41.0,5.0,7.0,,,2.0,,,True,1
200800073833,2008,12,5,16,075,75112,2,3,1,2.0,4,1.0,1.0,2.0,2.0,2.0,38.0,5.0,13.0,,,2.0,,,True,1
200800073883,2008,12,6,18,075,75105,2,5,2,8.0,4,2.0,1.0,1.0,5.0,2.0,38.0,5.0,13.0,,,2.0,,,True,1
200800073892,2008,12,6,16,075,75118,2,1,3,1.0,4,1.0,1.0,1.0,1.0,1.0,17.0,5.0,10.0,,,2.0,,,True,1
200800073896,2008,12,7,14,075,75105,2,4,1,1.0,4,1.0,1.0,1.0,1.0,2.0,21.0,5.0,7.0,,,2.0,,,True,1
200800073901,2008,12,7,15,075,75110,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,11.0,3.0,7.0,,,2.0,,,True,1
200800073915,2008,12,1,13,075,75108,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,89.0,4.0,5.0,,,2.0,,,True,1
200800073917,2008,12,1,11,075,75109,2,1,1,1.0,4,1.0,1.0,1.0,4.0,2.0,29.0,4.0,39.0,,,2.0,,,True,0
200800073938,2008,12,5,15,075,75106,2,2,1,1.0,4,1.0,1.0,1.0,1.0,1.0,20.0,1.0,50.0,,,2.0,,,True,0
200800073941,2008,12,5,12,075,75108,2,5,1,1.0,4,1.0,1.0,1.0,1.0,2.0,63.0,5.0,10.0,,,2.0,,,True,1
200800073943,2008,12,5,12,075,75109,2,1,1,8.0,4,1.0,1.0,2.0,1.0,1.0,42.0,5.0,30.0,,,2.0,,,True,1
200800073948,2008,12,5,15,075,75111,2,3,1,1.0,4,2.0,1.0,1.0,1.0,2.0,49.0,5.0,7.0,,,2.0,,,True,1
200800073964,2008,12,2,16,075,75113,2,5,5,8.0,4,2.0,2.0,2.0,1.0,2.0,27.0,5.0,60.0,,,2.0,,,True,1
200800073985,2008,12,3,16,075,75111,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,49.0,1.0,13.0,,,2.0,,,True,0
200800074010,2008,12,5,17,075,75101,2,2,5,1.0,4,1.0,1.0,1.0,1.0,1.0,64.0,5.0,7.0,,,2.0,,,True,1
200800074053,2008,12,7,15,075,75119,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,,,2.0,,,True,1
200800074053,2008,12,7,15,075,75119,2,1,1,1.0,4,2.0,1.0,1.0,1.0,2.0,29.0,5.0,7.0,,,2.0,,,True,0
200800074073,2008,12,3,16,075,75104,2,5,1,2.0,4,1.0,1.0,2.0,2.0,1.0,16.0,2.0,7.0,,,2.0,,,True,1
200800074090,2008,12,3,14,075,75112,2,1,1,2.0,4,2.0,1.0,2.0,1.0,2.0,37.0,5.0,7.0,,,2.0,,,True,1
200800074091,2008,12,3,14,075,75112,2,1,1,2.0,4,2.0,1.0,2.0,1.0,2.0,65.0,5.0,10.0,,,2.0,,,True,1
200800074141,2008,12,3,14,075,75113,2,2,1,8.0,4,2.0,1.0,1.0,1.0,2.0,57.0,5.0,32.0,,,2.0,,,True,1
200800074496,2008,1,3,12,972,97217,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,19.0,5.0,7.0,,,0.0,,,False,3
200800074503,2008,1,4,17,972,97201,1,1,2,1.0,4,2.0,3.0,2.0,1.0,1.0,49.0,1.0,8.0,,,0.0,,,False,2
200800074509,2008,1,5,17,971,97131,1,1,1,1.0,4,2.0,2.0,9.0,1.0,2.0,24.0,5.0,7.0,,,0.0,,,False,1
200800074511,2008,1,4,16,971,97115,1,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,58.0,5.0,10.0,,,0.0,,,False,2
200800074513,2008,1,7,15,971,97129,2,1,1,1.0,2,2.0,4.0,1.0,1.0,1.0,50.0,5.0,7.0,,,2.0,,,True,3
200800074523,2008,1,2,16,973,97305,1,1,1,8.0,2,2.0,1.0,2.0,1.0,1.0,53.0,5.0,7.0,,,0.0,,,False,1
200800074524,2008,1,7,14,973,97305,1,1,1,8.0,2,2.0,1.0,2.0,1.0,1.0,31.0,5.0,7.0,,,2.0,,,True,2
200800074524,2008,1,7,16,973,97305,1,1,1,8.0,2,2.0,1.0,2.0,1.0,1.0,30.0,5.0,7.0,,,2.0,,,True,1
200800074526,2008,1,6,15,973,97306,1,1,1,1.0,2,2.0,1.0,1.0,1.0,1.0,59.0,5.0,7.0,,,0.0,,,False,1
200800074530,2008,1,6,19,974,97410,1,1,2,1.0,3,2.0,4.0,1.0,1.0,1.0,16.0,5.0,7.0,,,4.0,,,True,2
200800074536,2008,1,3,13,974,97422,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,7.0,5.0,7.0,,,0.0,,,False,2
200800074590,2008,1,6,20,972,97209,1,1,4,1.0,4,2.0,1.0,1.0,1.0,1.0,22.0,1.0,30.0,,,2.0,,,True,1
200800074602,2008,1,6,19,972,97209,2,1,5,1.0,4,1.0,1.0,1.0,1.0,1.0,13.0,2.0,30.0,,,2.0,,,True,1
200800074607,2008,1,3,10,972,97209,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,18.0,1.0,7.0,,,2.0,,,True,2
200800074616,2008,1,7,17,972,97213,1,1,1,1.0,2,1.0,1.0,1.0,1.0,1.0,39.0,4.0,7.0,,,2.0,,,True,1
200800074622,2008,1,5,17,972,97213,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,15.0,2.0,7.0,,,2.0,,,True,1
200800074624,2008,1,2,14,972,97213,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,13.0,2.0,7.0,,,2.0,,,True,1
200800074627,2008,1,2,16,973,97302,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,17.0,2.0,2.0,,,9.0,,,True,1
200800074628,2008,1,6,18,973,97302,2,1,2,1.0,3,2.0,1.0,1.0,1.0,1.0,10.0,2.0,7.0,,,4.0,,,True,1
200800074632,2008,1,4,15,973,97302,1,1,1,2.0,4,2.0,3.0,2.0,1.0,2.0,40.0,9.0,7.0,,,9.0,,,True,1
200800074646,2008,1,3,10,973,97302,2,2,1,1.0,3,2.0,1.0,1.0,1.0,1.0,18.0,1.0,7.0,,,9.0,,,True,1
200800074654,2008,1,1,17,973,97302,2,3,1,1.0,3,2.0,1.0,1.0,1.0,1.0,35.0,4.0,7.0,,,9.0,,,True,1
200800074655,2008,1,2,17,973,97302,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,16.0,3.0,7.0,,,9.0,,,True,1
200800074655,2008,1,2,17,973,97302,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,17.0,2.0,7.0,,,9.0,,,True,0
200800074656,2008,1,2,15,973,97302,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,38.0,4.0,7.0,,,9.0,,,True,1
200800074661,2008,1,4,15,973,97302,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,17.0,2.0,7.0,,,9.0,,,True,1
200800074663,2008,1,4,12,974,97407,2,3,1,1.0,4,1.0,1.0,1.0,2.0,1.0,5.0,5.0,7.0,,,9.0,,,True,1
200800074670,2008,1,4,16,974,97407,2,6,1,1.0,4,2.0,1.0,1.0,2.0,1.0,12.0,5.0,7.0,,,9.0,,,True,1
200800074673,2008,1,4,18,974,97407,2,1,2,2.0,4,2.0,1.0,2.0,4.0,1.0,9.0,3.0,1.0,,,9.0,,,True,1
200800074680,2008,1,7,15,974,97411,2,3,1,1.0,4,2.0,1.0,1.0,1.0,1.0,14.0,2.0,2.0,,,2.0,,,True,3
200800074697,2008,1,7,12,974,97411,1,1,1,1.0,3,2.0,2.0,1.0,1.0,1.0,46.0,5.0,33.0,,,9.0,,,True,1
200800074702,2008,1,6,10,974,97416,2,6,1,1.0,4,1.0,1.0,1.0,1.0,1.0,70.0,5.0,37.0,,,9.0,,,True,1
200800074806,2008,2,7,10,971,97103,1,1,1,1.0,2,3.0,1.0,1.0,2.0,1.0,20.0,9.0,7.0,,,2.0,,,True,2
200800074811,2008,2,2,19,973,97304,2,1,5,2.0,4,2.0,1.0,2.0,1.0,2.0,8.0,5.0,7.0,,,0.0,,,False,2
200800074826,2008,2,5,13,974,97404,1,1,1,1.0,2,3.0,1.0,1.0,1.0,1.0,63.0,5.0,7.0,,,0.0,,,False,3
200800074884,2008,2,6,19,972,97213,1,1,3,1.0,3,2.0,1.0,1.0,1.0,1.0,29.0,5.0,7.0,,,9.0,,,True,1
200800074890,2008,2,5,16,973,97302,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,27.0,4.0,7.0,,,2.0,,,True,1
200800074896,2008,2,6,20,973,97302,1,1,5,1.0,3,2.0,1.0,1.0,1.0,1.0,42.0,4.0,7.0,,,2.0,,,True,1
200800074902,2008,2,2,17,973,97302,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,29.0,4.0,7.0,,,2.0,,,True,1
200800074903,2008,2,3,11,973,97302,2,3,1,1.0,3,2.0,1.0,1.0,1.0,1.0,33.0,4.0,7.0,,,2.0,,,True,1
200800074909,2008,2,4,13,973,97302,1,1,1,1.0,3,2.0,1.0,1.0,5.0,1.0,19.0,5.0,2.0,,,9.0,,,True,0
200800074936,2008,2,3,17,974,97411,2,1,1,2.0,4,2.0,1.0,2.0,1.0,1.0,33.0,9.0,14.0,,,9.0,,,True,2
200800075025,2008,3,3,13,973,97302,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,38.0,4.0,2.0,,,2.0,,,True,1
200800075028,2008,3,5,14,973,97302,1,1,1,1.0,3,2.0,1.0,1.0,3.0,1.0,26.0,5.0,7.0,,,9.0,,,True,1
200800075032,2008,3,3,19,973,97302,1,1,4,1.0,4,2.0,1.0,1.0,1.0,1.0,16.0,2.0,32.0,,,2.0,,,True,1
200800075037,2008,3,5,12,973,97302,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,35.0,4.0,7.0,,,2.0,,,True,1
200800075038,2008,3,6,16,973,97302,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,11.0,2.0,7.0,,,9.0,,,True,1
200800075042,2008,3,7,18,973,97302,2,3,1,1.0,4,1.0,1.0,1.0,1.0,1.0,19.0,1.0,7.0,,,2.0,,,True,1
200800075043,2008,3,6,14,974,97407,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,27.0,5.0,7.0,,,9.0,,,True,1
200800075046,2008,3,2,17,974,97407,2,6,1,1.0,3,3.0,1.0,1.0,1.0,1.0,27.0,1.0,7.0,,,9.0,,,True,1
200800075117,2008,3,7,15,971,97118,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,24.0,3.0,16.0,,,0.0,,,False,1
200800075131,2008,3,7,19,973,97306,1,1,3,1.0,3,2.0,1.0,9.0,3.0,1.0,40.0,5.0,7.0,,,0.0,,,False,2
200800075195,2008,3,7,16,974,97416,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,12.0,5.0,7.0,,,0.0,,,False,2
200800075265,2008,4,3,14,974,97410,1,1,1,1.0,3,2.0,3.0,1.0,1.0,1.0,23.0,5.0,10.0,,,0.0,,,False,1
200800075267,2008,4,1,12,974,97420,1,1,1,1.0,2,3.0,1.0,1.0,3.0,1.0,33.0,1.0,14.0,,,0.0,,,False,2
200800075294,2008,4,1,16,971,97114,1,1,1,1.0,4,2.0,2.0,1.0,1.0,1.0,14.0,5.0,7.0,,,0.0,,,False,2
200800075295,2008,4,2,19,971,97107,1,1,5,1.0,4,2.0,1.0,1.0,1.0,1.0,18.0,5.0,7.0,,,0.0,,,False,1
200800075296,2008,4,5,18,971,97107,1,1,1,1.0,2,2.0,1.0,1.0,1.0,1.0,33.0,5.0,10.0,,,0.0,,,False,2
200800075298,2008,4,7,10,971,97109,2,1,1,1.0,4,2.0,2.0,1.0,1.0,1.0,48.0,5.0,7.0,,,2.0,,,True,2
200800075300,2008,4,3,14,971,97132,2,1,1,1.0,4,2.0,4.0,1.0,1.0,2.0,13.0,5.0,7.0,,,2.0,,,True,2
200800075312,2008,4,3,19,972,97229,1,1,5,1.0,6,2.0,1.0,1.0,1.0,1.0,14.0,5.0,7.0,,,0.0,,,False,2
200800075336,2008,4,3,16,974,97411,2,8,2,1.0,4,2.0,1.0,1.0,1.0,1.0,28.0,1.0,7.0,,,9.0,,,True,1
200800075344,2008,4,7,16,974,97411,1,1,1,1.0,4,2.0,2.0,1.0,1.0,1.0,20.0,5.0,7.0,,,2.0,,,True,1
200800075350,2008,4,5,15,971,97113,1,1,5,2.0,2,2.0,1.0,2.0,1.0,1.0,40.0,4.0,7.0,,,4.0,,,True,3
200800075384,2008,4,3,16,972,97209,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,42.0,5.0,50.0,,,2.0,,,True,0
200800075405,2008,4,5,19,973,97302,1,1,5,1.0,4,2.0,1.0,1.0,1.0,1.0,12.0,5.0,2.0,,,9.0,,,True,2
200800075423,2008,4,3,14,974,97407,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,57.0,5.0,7.0,,,9.0,,,True,1
200800075484,2008,3,6,14,974,97411,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,16.0,5.0,7.0,,,2.0,,,True,2
200800075493,2008,3,3,15,974,97411,2,3,1,1.0,4,2.0,1.0,1.0,1.0,1.0,16.0,5.0,7.0,,,9.0,,,True,1
200800075503,2008,3,7,15,974,97411,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,17.0,5.0,7.0,,,2.0,,,True,1
200800075505,2008,3,4,12,974,97411,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,18.0,9.0,99.0,,,2.0,,,True,0
200800075519,2008,5,7,14,972,97231,2,1,1,1.0,3,2.0,2.0,1.0,1.0,1.0,46.0,5.0,31.0,,,2.0,,,True,1
200800075537,2008,5,2,16,971,97112,1,1,1,1.0,4,2.0,2.0,1.0,1.0,1.0,14.0,5.0,10.0,,,0.0,,,False,2
200800075541,2008,5,6,20,973,97312,2,1,5,1.0,9,2.0,1.0,1.0,1.0,1.0,13.0,5.0,10.0,,,0.0,,,False,2
200800075553,2008,5,7,14,974,97405,1,1,1,1.0,3,2.0,3.0,2.0,1.0,1.0,26.0,5.0,7.0,,,0.0,,,False,2
200800075617,2008,5,1,15,971,97101,1,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,37.0,4.0,7.0,,,9.0,,,True,2
200800075630,2008,5,1,22,972,97209,2,1,5,1.0,2,2.0,1.0,1.0,1.0,1.0,49.0,4.0,31.0,,,2.0,,,True,0
200800075657,2008,5,4,20,972,97213,1,1,3,1.0,3,2.0,1.0,1.0,1.0,1.0,45.0,5.0,7.0,,,4.0,,,True,1
200800075666,2008,5,1,14,973,97302,2,2,2,1.0,3,2.0,1.0,1.0,1.0,1.0,34.0,4.0,10.0,,,9.0,,,True,1
200800075699,2008,5,2,13,974,97411,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,16.0,5.0,13.0,,,2.0,,,True,1
200800075763,2008,6,4,20,971,97106,1,2,3,1.0,2,2.0,3.0,1.0,1.0,1.0,21.0,5.0,2.0,,,0.0,,,False,2
200800075768,2008,6,5,11,971,97114,1,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,11.0,5.0,7.0,,,0.0,,,False,2
200800075793,2008,6,6,10,974,97418,2,1,1,1.0,3,2.0,3.0,1.0,5.0,1.0,59.0,5.0,7.0,,,2.0,,,True,2
200800075802,2008,6,2,16,974,97422,1,1,1,1.0,3,2.0,2.0,8.0,1.0,1.0,72.0,5.0,7.0,,,0.0,,,False,2
200800075842,2008,6,2,15,973,97304,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,23.0,5.0,7.0,30.0,,0.0,,,False,2
200800075902,2008,6,5,19,972,97213,1,1,3,1.0,2,2.0,2.0,1.0,1.0,1.0,17.0,2.0,33.0,,,0.0,,,False,1
200800075906,2008,6,1,16,973,97302,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,58.0,4.0,2.0,,,9.0,,,True,1
200800075909,2008,6,1,17,973,97302,2,2,1,1.0,4,2.0,1.0,1.0,1.0,2.0,13.0,9.0,3.0,,,9.0,,,True,1
200800075913,2008,6,4,18,973,97302,2,2,1,1.0,4,2.0,1.0,1.0,1.0,2.0,33.0,9.0,7.0,,,2.0,,,True,1
200800075916,2008,6,2,18,973,97302,2,1,2,1.0,3,2.0,1.0,1.0,1.0,1.0,14.0,9.0,7.0,,,9.0,,,True,1
200800075921,2008,6,5,17,973,97302,1,3,1,1.0,3,2.0,1.0,1.0,1.0,1.0,65.0,9.0,2.0,,,9.0,,,True,1
200800076042,2008,7,3,18,972,97222,1,1,5,1.0,3,2.0,3.0,1.0,1.0,1.0,16.0,5.0,7.0,,,0.0,,,False,1
200800076046,2008,7,2,14,971,97107,1,1,1,1.0,3,2.0,3.0,1.0,1.0,1.0,24.0,5.0,7.0,,,0.0,,,False,2
200800076047,2008,7,7,10,971,97107,1,1,1,1.0,4,2.0,2.0,1.0,1.0,1.0,20.0,5.0,7.0,,,0.0,,,False,1
200800076062,2008,7,6,13,971,97117,1,1,1,7.0,2,2.0,1.0,1.0,1.0,1.0,34.0,5.0,7.0,,,2.0,,,True,2
200800076062,2008,7,6,16,971,97117,1,1,1,7.0,2,2.0,1.0,1.0,1.0,1.0,25.0,5.0,7.0,,,2.0,,,True,1
200800076076,2008,7,7,10,973,97303,1,1,1,1.0,2,2.0,3.0,1.0,1.0,1.0,70.0,3.0,7.0,,,0.0,,,False,1
200800076087,2008,7,4,16,974,97403,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,20.0,5.0,10.0,,,0.0,,,False,2
200800076090,2008,7,3,15,974,97422,2,1,1,1.0,4,2.0,2.0,1.0,1.0,1.0,19.0,5.0,10.0,,,0.0,,,False,2
200800076157,2008,7,5,18,971,97101,1,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,6.0,2.0,10.0,,,2.0,,,True,2
200800076185,2008,7,7,16,972,97213,1,1,1,1.0,2,2.0,3.0,1.0,1.0,1.0,20.0,9.0,30.0,,,2.0,,,True,1
200800076200,2008,7,7,17,973,97302,2,1,5,1.0,3,2.0,1.0,1.0,1.0,1.0,16.0,5.0,7.0,,,9.0,,,True,3
200800076243,2008,7,4,13,974,97411,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,16.0,5.0,7.0,,,9.0,,,True,1
200800076243,2008,7,4,13,974,97411,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,15.0,5.0,7.0,,,9.0,,,True,1
200800076245,2008,7,6,14,974,97411,2,3,1,1.0,4,2.0,1.0,1.0,1.0,2.0,60.0,5.0,33.0,,,9.0,,,True,1
200800076249,2008,7,4,19,974,97411,2,3,5,1.0,4,2.0,1.0,1.0,1.0,1.0,15.0,2.0,7.0,,,4.0,,,True,2
200800076253,2008,7,3,16,974,97411,2,1,1,1.0,4,2.0,3.0,1.0,1.0,1.0,23.0,5.0,7.0,,,9.0,,,True,1
200800076255,2008,7,4,12,974,97411,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,24.0,5.0,7.0,,,9.0,,,True,1
200800076268,2008,7,5,13,974,97416,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,31.0,4.0,7.0,,,9.0,,,True,2
200800076318,2008,8,1,14,972,97231,1,1,2,1.0,3,2.0,1.0,1.0,1.0,1.0,59.0,1.0,15.0,,,2.0,,,True,1
200800076351,2008,8,2,19,973,97311,2,1,5,1.0,9,2.0,1.0,1.0,1.0,1.0,43.0,5.0,2.0,,,4.0,,,True,2
200800076426,2008,8,1,17,974,97407,2,1,1,1.0,4,1.0,1.0,1.0,1.0,2.0,15.0,5.0,7.0,,,9.0,,,True,1
200800076449,2008,8,6,17,974,97411,2,1,2,1.0,4,2.0,1.0,1.0,1.0,1.0,17.0,5.0,30.0,,,9.0,,,True,1
200800076450,2008,8,5,16,974,97414,2,3,1,1.0,4,2.0,1.0,1.0,2.0,1.0,18.0,5.0,37.0,,,9.0,,,True,2
200800076450,2008,8,5,16,974,97414,2,3,1,1.0,4,2.0,1.0,1.0,2.0,2.0,19.0,1.0,37.0,,,9.0,,,True,3
200800076459,2008,8,6,17,974,97414,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,30.0,5.0,7.0,,,2.0,,,True,1
200800076488,2008,8,1,18,971,97113,2,1,5,1.0,4,2.0,1.0,1.0,1.0,1.0,11.0,2.0,2.0,,,2.0,,,True,2
200800076499,2008,8,6,23,971,97101,2,1,5,1.0,4,2.0,1.0,1.0,1.0,1.0,17.0,2.0,7.0,,,4.0,,,True,2
200800076513,2008,8,3,11,972,97209,2,1,1,1.0,4,1.0,1.0,1.0,1.0,1.0,13.0,2.0,10.0,,,2.0,,,True,2
200800076556,2008,8,1,11,973,97302,2,3,1,1.0,4,2.0,1.0,1.0,1.0,1.0,8.0,9.0,7.0,,,2.0,,,True,1
200800076578,2008,9,5,14,971,97128,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,37.0,5.0,7.0,,,0.0,,,False,2
200800076595,2008,9,1,17,974,97405,1,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,23.0,5.0,7.0,,,2.0,,,True,3
200800076641,2008,9,5,12,971,97105,2,1,1,2.0,3,2.0,1.0,2.0,1.0,1.0,19.0,5.0,7.0,,,9.0,,,True,1
200800076690,2008,9,2,16,973,97302,2,3,1,1.0,3,2.0,1.0,1.0,1.0,1.0,16.0,2.0,10.0,,,9.0,,,True,1
200800076703,2008,9,3,15,973,97302,1,6,2,1.0,2,3.0,1.0,1.0,2.0,1.0,26.0,4.0,7.0,,,2.0,,,True,1
200800076704,2008,9,6,12,973,97302,2,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,23.0,9.0,2.0,,,4.0,,,True,1
200800076705,2008,9,1,20,973,97302,2,3,5,1.0,4,2.0,1.0,1.0,1.0,1.0,27.0,9.0,7.0,,,4.0,,,True,1
200800076707,2008,9,6,15,973,97302,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,40.0,4.0,10.0,,,9.0,,,True,1
200800076710,2008,9,4,17,973,97302,2,3,1,1.0,3,2.0,1.0,1.0,1.0,1.0,17.0,9.0,7.0,,,9.0,,,True,0
200800076713,2008,9,5,17,974,97407,2,3,1,1.0,4,1.0,1.0,1.0,1.0,2.0,10.0,4.0,7.0,,,9.0,,,True,1
200800076714,2008,9,2,21,974,97407,2,1,3,1.0,4,2.0,1.0,1.0,1.0,1.0,14.0,5.0,34.0,,,9.0,,,True,1
200800076723,2008,9,6,12,974,97409,2,3,1,1.0,4,2.0,1.0,1.0,1.0,1.0,12.0,9.0,7.0,,,9.0,,,True,1
200800076738,2008,9,1,19,974,97411,2,1,5,1.0,4,1.0,1.0,1.0,1.0,1.0,20.0,5.0,7.0,,,4.0,,,True,2
200800076798,2008,10,7,15,972,97205,2,1,3,1.0,2,2.0,3.0,1.0,1.0,1.0,15.0,5.0,10.0,,,0.0,,,False,2
200800076802,2008,10,3,17,972,97232,1,1,2,1.0,4,2.0,2.0,1.0,1.0,1.0,15.0,5.0,7.0,,,0.0,,,False,2
200800076885,2008,10,4,13,973,97309,1,2,1,1.0,2,2.0,1.0,1.0,1.0,1.0,11.0,9.0,7.0,,,0.0,,,False,3
200800076896,2008,10,3,16,974,97498,1,1,1,1.0,4,2.0,1.0,1.0,1.0,1.0,53.0,5.0,7.0,,,2.0,,,True,2
200800076908,2008,10,5,20,971,97105,2,1,1,1.0,3,2.0,1.0,1.0,1.0,1.0,19.0,1.0,7.0,,,9.0,,,True,1
200800076910,2008,10,6,13,971,97107,2,7,1,1.0,4,2.0,1.0,1.0,1.0,1.0,15.0,5.0,7.0,,,9.0,,,True,1
200800076975,2008,10,5,18,973,97302,2,3,1,1.0,4,1.0,1.0,1.0,1.0,2.0,29.0,9.0,7.0,,,4.0,,,True,1
200800076977,2008,10,2,14,973,97302,1,6,1,1.0,2,3.0,1.0,1.0,1.0,1.0,18.0,1.0,7.0,,,9.0,,,True,1
200800076980,2008,10,4,15,973,97302,2,1,1,1.0,3,2.0,1.0,1.0,1.0,2.0,17.0,2.0,7.0,,,4.0,,,True,1
200800076987,2008,10,4,12,973,97302,2,1,1,1.0,3,2.0,1.0,1.0,1.0,2.0,13.0,9.0,7.0,,,4.0,,,True,1
200800076994,2008,10,3,16,974,97407,2,6,1,1.0,4,2.0,1.0,1.0,1.0,1.0,51.0,4.0,7.0,,,9.0,,,True,1
